User ID,Gender,Age,Country,Device Type,App Version,Sessions Per Day,Avg Session Duration Min,Screens Viewed,Push Notifications Clicked,In App Purchases,Subscription Status,Churn Risk Score,Last Login Date,User Rating
User_2339,Other,61,Australia,iOS,2.1,7,44.4,45,3,1,Premium,0.22,10/16/2024,2.2
User_2030,Female,22,Germany,Android,2.1,14,7.97,47,3,0,Trial,0.38,7/19/2023,1.6
User_2407,Female,47,Brazil,Android,2,4,34.39,47,3,3,Free,0.45,12/7/2023,2.2
User_1817,Other,59,Brazil,iOS,1.1,12,37.37,45,7,3,Free,0.27,7/31/2023,3.7
User_2664,Female,43,Canada,Android,2.1,1,51.54,27,3,1,Premium,0.08,3/5/2024,2.5
User_2192,Other,19,UK,iOS,1.2,5,57.67,14,6,2,Trial,0.84,6/29/2023,1.4
User_1276,Male,31,Australia,iOS,2.1,11,2.73,16,1,1,Trial,0.36,1/30/2025,2.1
User_2691,Other,50,UK,iOS,1,5,49.55,21,0,1,Free,0.23,10/29/2023,2.2
User_2976,Female,57,Canada,iOS,1.1,14,30.19,6,6,2,Trial,0.09,12/17/2024,3.8
User_2578,Female,23,Germany,iOS,1.2,14,41.02,32,2,2,Trial,0.46,8/12/2023,2.6
User_2546,Other,24,USA,Android,2,9,18.5,12,0,4,Free,0.69,4/1/2025,3.9
User_2617,Other,13,Brazil,Android,1,4,41.24,30,1,4,Trial,0.73,11/16/2023,4.1
User_1302,Male,63,Germany,iOS,2.1,12,26.17,42,4,4,Premium,0.99,12/17/2024,2.2
User_1317,Male,19,USA,Android,1.1,3,31.18,30,6,3,Trial,0.42,4/10/2024,1.7
User_1561,Female,35,USA,iOS,2.1,6,43.44,39,0,4,Free,0.34,9/4/2024,1.9
User_2401,Other,18,Brazil,iOS,1.1,7,45.65,8,5,2,Premium,0.71,6/21/2023,3.9
User_1157,Female,39,Germany,iOS,1.2,5,44.26,6,5,2,Trial,0.93,5/31/2025,3.8
User_1437,Female,46,UK,iOS,1.1,10,47.88,30,5,0,Free,0.03,10/2/2023,2
User_2176,Male,42,India,iOS,1,7,37.72,43,0,3,Premium,0.77,9/1/2024,1.2
User_1724,Other,35,Brazil,Android,2.1,7,51.59,25,3,2,Premium,0.22,7/13/2023,3.3
User_2903,Female,21,Canada,iOS,1,1,32.65,35,6,2,Premium,0.54,4/23/2025,2.7
User_1862,Male,19,Australia,Android,1.1,12,41.93,40,1,0,Trial,0.07,5/3/2025,3.4
User_1569,Male,48,Canada,iOS,1,6,17.43,25,0,0,Premium,0.85,2/8/2023,3.5
User_2800,Other,63,Canada,iOS,1.1,6,20.08,13,6,1,Premium,0.02,4/29/2023,3.8
User_2580,Male,50,Canada,iOS,1.2,12,10.18,35,6,1,Trial,0.71,4/12/2023,3.9
User_1646,Female,25,Brazil,Android,2.1,7,16.68,38,0,0,Premium,0.82,11/22/2023,2.1
User_1194,Female,18,Brazil,Android,1,5,52.5,43,1,4,Free,0.63,7/1/2024,1.8
User_1623,Other,49,Brazil,iOS,1.1,13,56.29,33,3,0,Free,0.41,1/11/2025,2.7
User_2195,Other,55,India,Android,2.1,7,23.73,43,8,1,Trial,0.96,1/10/2023,2.8
User_1006,Other,33,Australia,Android,2,14,42.49,21,1,3,Premium,0.41,12/12/2024,2.6
User_2724,Other,34,India,iOS,2.1,9,47.64,21,5,3,Premium,0.46,1/26/2024,2
User_2064,Other,47,USA,iOS,2,6,58.33,19,1,3,Premium,0.94,1/16/2023,2.8
User_2752,Female,26,Brazil,Android,1.2,7,12.75,47,6,3,Premium,0.95,12/31/2023,3.5
User_2628,Other,43,Germany,Android,2,7,23,38,2,1,Trial,0.75,3/7/2025,4.8
User_1303,Female,18,USA,iOS,1,7,6.01,16,8,2,Free,0.94,6/15/2023,3.6
User_2849,Female,37,USA,iOS,1,1,49.64,11,5,3,Free,0.79,5/4/2024,4.7
User_1016,Other,36,UK,iOS,2.1,8,15.72,31,2,2,Premium,0.32,1/3/2024,4.3
User_1998,Male,31,Canada,iOS,1.2,10,14.49,9,6,0,Trial,0.2,10/16/2024,3.5
User_2589,Other,62,Canada,iOS,2.1,14,13.69,12,9,4,Premium,0.55,2/26/2025,2.1
User_2229,Other,62,India,iOS,2.1,8,48.62,14,5,1,Free,0.93,8/12/2024,2.4
User_1193,Female,57,USA,Android,2.1,7,47.77,5,9,4,Free,0.08,3/25/2023,3.4
User_2528,Female,27,USA,Android,2,5,24.54,33,3,4,Trial,0.22,4/4/2023,1.4
User_1679,Male,48,Canada,iOS,2,3,11.5,29,6,0,Trial,0.91,8/10/2024,4.4
User_1065,Female,34,India,Android,2.1,3,21.51,37,1,4,Free,0.04,5/20/2024,2.9
User_1019,Female,14,USA,iOS,1.2,4,38.12,13,8,4,Premium,0.61,1/16/2024,1.8
User_1833,Other,29,Canada,iOS,1.2,3,53.19,41,2,2,Premium,0.85,6/29/2023,3.7
User_1848,Other,51,UK,iOS,1.1,2,48.58,10,6,2,Free,0.6,2/19/2023,3.7
User_2251,Female,48,Canada,Android,1.1,2,30.65,45,2,3,Premium,0.88,1/4/2023,2.7
User_1413,Female,41,Canada,Android,1.2,11,32.64,27,6,4,Trial,0.27,12/18/2024,2.4
User_2454,Other,32,Germany,Android,2.1,3,21.99,33,1,4,Trial,0.44,5/2/2025,3.5
User_2413,Male,57,Canada,Android,1.2,9,45.63,25,7,3,Free,0.19,11/4/2024,3.2
User_2977,Other,53,India,iOS,2,4,43.25,25,0,2,Premium,0.98,10/10/2023,4.3
User_1195,Male,51,Brazil,iOS,2.1,1,49.02,6,3,4,Free,0.17,6/7/2024,1.2
User_2510,Other,58,Australia,iOS,2.1,10,25.85,32,5,1,Trial,0.38,6/7/2023,4.2
User_2990,Other,52,Germany,Android,2.1,12,36.51,45,2,3,Trial,0.68,9/28/2024,3
User_2012,Male,64,India,Android,1.1,7,37.7,37,8,0,Premium,0.42,12/24/2023,1.4
User_1316,Male,59,USA,iOS,1,10,47.5,22,3,0,Trial,0.07,10/8/2023,4.8
User_2922,Female,47,Canada,Android,2.1,8,3.59,28,8,1,Premium,0.54,6/4/2024,2.3
User_1258,Male,47,India,iOS,2.1,3,23.03,37,4,3,Trial,0.15,6/16/2023,2.8
User_2077,Other,53,USA,Android,2.1,1,35.56,25,3,1,Trial,0.06,9/11/2024,4
User_1035,Female,25,India,iOS,2.1,11,3.45,22,2,3,Free,0.35,3/1/2024,4.3
User_2975,Other,43,UK,iOS,1.1,12,37.23,6,1,1,Trial,0.8,3/24/2023,4.1
User_2644,Male,60,India,Android,1,2,2.67,16,6,4,Premium,0.98,1/5/2025,2.8
User_2039,Female,38,UK,Android,2,11,17.08,11,9,4,Free,0.72,9/22/2024,4.8
User_2141,Female,48,Australia,Android,1.2,6,54.19,19,5,3,Premium,0.24,11/16/2023,2.9
User_2776,Female,35,Germany,iOS,1.1,4,33.73,21,2,4,Trial,0.61,10/14/2024,4.4
User_1042,Male,13,Australia,Android,2.1,4,22.43,24,2,4,Free,0.06,7/20/2023,4.2
User_1902,Female,46,Germany,Android,2.1,11,50.82,16,0,2,Free,0.4,4/3/2025,1.9
User_2229,Other,50,Germany,Android,2.1,4,54.6,40,2,0,Free,0.87,2/1/2025,1
User_2381,Other,63,USA,iOS,1.2,6,29.1,20,5,2,Free,0.13,2/16/2024,4.5
User_2316,Other,47,USA,Android,1.1,12,52.63,10,7,4,Premium,0.12,10/17/2023,4.7
User_2216,Male,50,UK,iOS,1.1,7,10.91,25,4,2,Trial,0.38,5/31/2024,1.7
User_1680,Other,14,Australia,iOS,2.1,2,18.57,46,0,1,Free,0.71,3/30/2025,4
User_2947,Other,50,Brazil,Android,2.1,4,32.86,25,9,2,Free,0.16,9/13/2024,3.3
User_1709,Male,17,USA,Android,1.1,1,26.53,20,7,1,Premium,0.69,5/5/2024,4.6
User_1133,Female,22,Australia,iOS,2,4,12.93,31,7,4,Free,0.02,9/28/2023,2.3
User_2911,Male,23,UK,Android,1.2,6,58.54,6,8,4,Trial,0.16,7/6/2024,3.1
User_1087,Other,22,India,iOS,2,8,28.51,27,0,0,Premium,0.08,12/15/2024,4.9
User_1161,Male,26,Australia,iOS,1,6,13.17,43,0,2,Trial,0.22,6/22/2023,2.7
User_1742,Other,14,India,iOS,1,3,46.72,22,0,1,Premium,0.27,3/1/2023,2.9
User_1289,Female,52,Germany,Android,2,14,41.78,6,8,1,Trial,0.31,1/19/2025,4.2
User_1349,Male,13,UK,Android,1.1,14,8.23,23,9,1,Premium,0.64,3/26/2024,4.5
User_1944,Female,49,Germany,iOS,1.2,8,37.61,45,1,2,Free,0.77,7/19/2024,4.9
User_2720,Female,60,Germany,iOS,2.1,5,39.63,36,8,3,Free,0.82,4/15/2025,1.7
User_1467,Male,54,Brazil,iOS,2,8,52.36,49,2,1,Free,0.07,7/18/2024,4.9
User_2477,Other,18,Germany,Android,1.1,8,51.92,45,9,1,Premium,0.18,8/8/2024,3.9
User_1181,Male,60,Brazil,iOS,1.2,10,54.66,24,6,0,Premium,0.01,3/8/2023,1.3
User_2922,Male,32,Germany,Android,1.1,11,28.51,32,3,1,Premium,0.99,4/18/2025,5
User_1465,Female,16,Germany,Android,1.1,13,44.24,34,8,1,Premium,0.21,3/19/2023,4.3
User_1820,Female,64,Australia,Android,1.1,10,2.06,36,5,4,Trial,0.17,12/4/2023,2.1
User_1374,Female,59,Brazil,iOS,1.2,11,38.37,30,5,3,Free,0.05,9/8/2023,4.5
User_2118,Female,51,Canada,Android,1,6,58.61,20,3,4,Free,0.66,2/23/2025,4.8
User_1670,Female,15,Germany,iOS,1,14,45.83,9,3,4,Trial,0.62,3/8/2024,1.7
User_2469,Female,23,Australia,Android,2,12,24.17,43,7,0,Premium,0.79,12/10/2024,4.3
User_1081,Other,55,Brazil,Android,1.1,4,29.85,29,3,2,Free,0.88,5/28/2024,4.9
User_1773,Other,21,UK,Android,1,14,51.1,26,7,1,Trial,0.28,4/28/2023,3.7
User_2937,Other,13,UK,Android,2.1,2,52.58,20,0,0,Free,0.76,5/21/2025,1.3
User_1060,Female,20,India,Android,1,9,36.11,37,7,3,Trial,0.66,3/15/2024,2.7
User_1670,Male,18,India,iOS,2,9,41.4,48,2,2,Free,0.91,12/19/2023,1.3
User_1643,Female,14,Brazil,iOS,1.1,7,16.18,5,6,3,Trial,0.31,12/3/2024,4.8
User_2378,Male,48,Australia,iOS,1,2,13.93,6,7,0,Trial,0.81,4/21/2024,3.2
User_2116,Other,43,Australia,Android,2,8,30.55,5,5,1,Trial,0.79,1/20/2024,1.1
User_2128,Female,56,Brazil,iOS,2,14,3.31,43,3,4,Free,0.09,1/31/2024,4.4
User_1556,Other,51,India,iOS,2.1,11,57.68,49,6,2,Trial,0.34,1/21/2024,3.6
User_2716,Male,20,Germany,iOS,1.2,13,16.78,18,0,2,Free,0.33,2/3/2025,1.6
User_2699,Other,49,Brazil,iOS,2.1,10,24.66,7,2,1,Premium,0.36,3/31/2025,4
User_2488,Male,27,Australia,iOS,1,10,56.35,45,9,1,Trial,0.03,6/10/2024,1.1
User_2979,Female,29,USA,iOS,1,6,29.05,18,3,2,Free,0.89,9/11/2023,1.5
User_2770,Female,13,UK,Android,2.1,14,4.17,39,2,3,Free,0.9,3/2/2024,2.1
User_1211,Female,20,UK,iOS,2,5,56.01,8,9,2,Trial,0.37,6/20/2023,1.7
User_1864,Other,60,Brazil,Android,1.1,3,8.38,41,9,2,Free,0.83,7/3/2023,3.2
User_2013,Male,23,UK,Android,2.1,12,17.51,35,4,0,Premium,0.92,12/4/2023,4.6
User_1743,Male,54,India,Android,2.1,13,23.21,37,0,1,Premium,0.35,11/11/2023,1.8
User_1050,Other,19,Canada,Android,1.2,9,27.66,8,5,3,Free,0.15,12/12/2024,4.2
User_2873,Male,50,Brazil,iOS,1,10,35.39,39,9,2,Premium,0.34,3/18/2024,2.5
User_1252,Other,24,India,Android,2,9,22.43,33,8,4,Premium,0.57,10/12/2023,1.4
User_2198,Female,20,UK,Android,1.1,11,27.74,41,0,3,Trial,0.69,8/6/2024,2.4
User_1705,Other,27,Canada,iOS,2.1,14,14.53,22,5,4,Free,0.3,12/15/2024,1.7
User_2988,Other,62,Canada,Android,1,1,41.64,39,2,3,Premium,0.62,1/4/2023,2.5
User_2648,Male,56,Brazil,Android,1.2,9,31.77,32,3,3,Free,0.27,2/12/2024,3.2
User_2285,Other,44,Australia,iOS,2,3,42.96,8,1,3,Premium,0.1,11/1/2024,3.7
User_2014,Female,28,India,Android,1,1,29.8,46,2,2,Premium,0.08,3/12/2023,3.8
User_2705,Female,13,Germany,iOS,2.1,9,1.43,15,4,1,Free,0.79,1/13/2023,4.6
User_1090,Female,39,USA,Android,1.2,6,39.6,30,3,1,Premium,0.11,2/25/2024,1.5
User_1255,Other,39,India,iOS,1.2,6,47.83,45,9,3,Premium,0.56,9/19/2024,2.3
User_1919,Other,45,USA,iOS,1.2,11,7.96,43,0,2,Premium,0.29,8/4/2023,3.7
User_1324,Female,21,Brazil,Android,1.2,13,43.44,26,6,2,Premium,0.23,9/10/2024,4.5
User_1342,Female,35,Germany,iOS,1,11,38.19,13,5,0,Free,0.44,2/7/2024,4.7
User_2491,Male,20,Germany,Android,1.1,13,58.03,9,1,2,Trial,0.72,12/8/2024,4.3
User_2650,Female,35,Canada,iOS,1.2,3,52.57,33,7,3,Free,0.03,10/8/2023,5
User_2114,Other,47,India,Android,1.1,4,40.05,16,1,3,Trial,0.41,10/27/2024,4.7
User_2897,Male,33,USA,iOS,1.1,1,54.02,38,7,2,Trial,0.59,7/20/2024,3.9
User_2023,Female,14,Germany,Android,2,6,33.09,23,7,0,Free,0.16,3/17/2025,4.2
User_1548,Male,42,Brazil,Android,1,10,19.32,35,5,1,Free,0.95,7/15/2023,2.4
User_2033,Male,46,Brazil,Android,1,12,21.83,28,8,3,Free,0.32,7/31/2023,1.8
User_2408,Male,38,Brazil,Android,1.2,4,20.28,37,5,0,Free,0.11,12/10/2024,2
User_1844,Male,42,USA,Android,1.1,14,50.57,8,3,2,Premium,0.25,1/17/2023,1.9
User_2659,Female,51,Canada,Android,2.1,6,46.78,46,6,3,Trial,0.46,1/30/2024,4.4
User_2379,Female,61,Brazil,Android,2.1,7,54.41,18,3,3,Trial,0.84,12/14/2023,1.5
User_2539,Male,31,India,iOS,1.1,1,39.62,14,3,0,Free,0.42,4/28/2023,1.4
User_2688,Male,51,Brazil,Android,1.2,13,11.46,40,8,2,Trial,0.82,2/25/2025,4.7
User_1079,Other,57,Germany,Android,1.2,3,10.82,40,8,1,Free,0.9,9/21/2024,3.9
User_1358,Female,42,USA,Android,1,14,14.38,39,6,1,Free,0.03,1/3/2023,4.4
User_2179,Female,21,Germany,iOS,2,1,52.1,25,7,4,Free,0.13,5/22/2024,2.3
User_1101,Male,15,Brazil,Android,1.2,11,43.82,42,9,2,Free,0.03,10/13/2024,1.6
User_2229,Female,42,Brazil,iOS,1.1,6,40.21,8,0,0,Premium,0.35,2/6/2024,1.9
User_2464,Male,28,USA,Android,1,5,33.87,13,5,3,Premium,0.62,1/29/2024,3.6
User_1230,Female,54,USA,Android,1,4,6.23,48,8,0,Premium,0.03,4/5/2024,3.1
User_2216,Other,13,India,iOS,1.1,5,31.78,46,7,2,Premium,0.06,5/25/2023,1.8
User_2079,Other,23,Brazil,iOS,2.1,12,24.01,16,2,4,Free,0.19,5/23/2025,1.2
User_2624,Male,64,Canada,Android,1.2,4,8.86,27,4,0,Premium,0.16,7/4/2023,4.2
User_2880,Other,64,Australia,Android,2,1,9.59,37,4,0,Trial,0.29,8/13/2024,3.5
User_2915,Male,25,UK,Android,1.1,7,10.08,34,9,3,Premium,0.03,11/8/2024,3.1
User_2156,Male,19,Australia,iOS,1,3,21.36,19,9,4,Premium,0.32,12/28/2024,1.4
User_1018,Male,32,UK,iOS,2,12,10.33,9,8,0,Premium,0.11,6/12/2024,4.8
User_2142,Other,51,UK,Android,1.1,3,22.6,5,9,3,Trial,0.63,1/27/2024,1.4
User_2056,Male,36,Australia,Android,1.2,4,23.83,39,3,1,Free,0.72,5/8/2025,2.5
User_1904,Female,51,Canada,iOS,2,4,51.84,28,3,4,Premium,0.29,11/3/2024,1.5
User_2929,Male,48,Brazil,Android,1.2,1,27,10,9,0,Premium,0.92,7/6/2023,4.5
User_1162,Female,61,Australia,iOS,2,1,7.91,16,5,3,Premium,0.3,7/22/2023,2.5
User_2826,Male,25,India,iOS,2,6,4.86,29,0,2,Trial,0.21,10/30/2023,3.9
User_2657,Other,16,Canada,Android,1.1,6,35.94,38,9,1,Trial,0.54,1/27/2023,4
User_2416,Male,18,Brazil,Android,2,11,55.85,41,5,0,Premium,0.07,2/16/2025,1.3
User_1880,Female,20,UK,Android,2,3,54.89,33,2,0,Trial,0.39,3/29/2023,2.5
User_1433,Other,37,Brazil,Android,1.1,14,54.15,46,4,0,Trial,0.82,5/4/2024,1.4
User_1777,Female,58,Germany,Android,1.1,14,40.79,19,8,1,Premium,0.14,5/19/2024,1
User_2610,Other,16,Australia,Android,1.2,1,17.86,12,9,4,Free,0.89,3/16/2023,1.8
User_2520,Female,23,Germany,iOS,1.2,12,37.31,43,6,4,Premium,0.29,1/13/2023,1
User_2569,Male,23,Australia,iOS,2.1,14,30.47,35,2,4,Premium,0.7,8/25/2023,4
User_1746,Male,29,Brazil,Android,1.2,1,8.74,15,7,1,Free,0.6,8/4/2023,1.4
User_2905,Male,36,India,Android,1.2,7,11.85,15,2,3,Trial,0.1,12/13/2024,4.9
User_1405,Other,26,USA,Android,1.2,2,28.29,45,1,3,Free,0.73,5/5/2025,2.4
User_2730,Female,28,UK,Android,2,2,29.49,29,9,0,Free,0.03,7/15/2023,3.2
User_1385,Other,37,USA,iOS,2.1,10,16.25,24,8,3,Premium,0.48,12/28/2023,3.4
User_2014,Other,16,Germany,Android,2.1,14,59.32,40,9,4,Trial,0.15,6/28/2024,1.8
User_1827,Male,26,India,Android,2,7,25.05,30,6,1,Trial,0.96,4/26/2024,3.8
User_2995,Male,35,Germany,Android,2.1,6,27.19,21,4,4,Premium,0.42,2/13/2025,4.8
User_2053,Other,47,India,iOS,1.2,3,9.74,39,9,3,Trial,0.85,1/11/2024,3.9
User_2149,Male,32,USA,iOS,1.2,13,30,29,5,4,Premium,0.63,9/11/2023,3.4
User_1154,Other,60,Germany,iOS,1.1,8,54.55,21,8,1,Trial,0.07,1/3/2024,1.3
User_1463,Other,44,Brazil,Android,1.1,4,35.88,25,3,2,Premium,0.71,6/29/2024,1.5
User_1875,Female,37,Australia,Android,2.1,2,10.46,44,0,4,Premium,0.65,8/1/2023,1.2
User_2510,Male,26,Australia,iOS,1.1,5,33.78,27,3,3,Premium,0.76,1/1/2025,3.1
User_2947,Other,28,USA,Android,2,9,28.12,18,6,1,Free,0.54,2/19/2025,4.1
User_1357,Other,34,Brazil,iOS,2,1,17.67,18,2,0,Premium,0.42,5/15/2024,3.3
User_2775,Male,59,Brazil,iOS,2,4,58.73,25,8,0,Free,0.54,6/16/2023,2
User_1627,Female,63,UK,Android,2,13,10.82,6,5,1,Free,0.1,2/6/2025,3
User_1428,Male,16,India,iOS,1,2,53.05,22,0,1,Premium,0.05,9/22/2024,1
User_1141,Female,21,Canada,iOS,2,2,16.99,45,7,0,Trial,0.41,3/26/2023,2.1
User_2743,Male,15,India,Android,1.1,14,55.09,23,5,1,Premium,0.78,1/22/2023,2.8
User_2509,Female,35,Canada,iOS,1,14,39.9,42,3,0,Free,0.94,11/7/2023,4
User_1113,Female,46,UK,iOS,1,14,58.53,20,9,1,Trial,0.09,5/10/2025,1.1
User_2292,Other,33,Australia,iOS,1.1,4,7.73,20,3,1,Trial,0.57,6/2/2023,3.3
User_2510,Female,50,Brazil,Android,1.2,6,2.87,13,1,2,Premium,0.74,5/17/2023,1.7
User_2502,Other,61,India,Android,1.2,12,39.67,16,2,0,Trial,0.26,10/10/2023,2.5
User_1371,Other,55,India,Android,1.2,1,27.85,6,3,2,Trial,0.16,3/1/2023,1.4
User_1700,Female,60,Brazil,iOS,1.2,3,25.72,21,6,4,Premium,0.16,11/14/2023,4.2
User_2019,Other,48,India,Android,2,6,10.89,7,3,0,Free,0.29,1/7/2024,4.1
User_1447,Other,18,UK,Android,1,4,36.33,24,9,3,Trial,0.9,4/4/2023,4.9
User_2295,Female,26,USA,Android,2,8,43.74,16,0,1,Free,0.5,8/9/2024,5
User_2622,Other,50,Brazil,Android,2.1,2,52.21,42,5,4,Premium,0.81,1/21/2023,3.9
User_2979,Male,16,India,iOS,1.2,3,12.91,48,2,2,Free,0.83,7/28/2024,1.2
User_2530,Male,14,UK,Android,2.1,9,9.9,9,5,1,Premium,0.23,5/14/2024,1.3
User_1410,Female,53,Brazil,iOS,1.1,12,4.11,6,7,3,Premium,0.1,2/19/2024,1.1
User_2851,Male,55,Brazil,iOS,2,1,30.75,23,8,2,Free,0.07,2/20/2025,2
User_1791,Female,43,Australia,Android,1.1,4,51.03,23,3,0,Free,0.68,3/27/2024,4.2
User_1735,Male,42,UK,iOS,1.1,10,16.06,27,5,1,Free,0.81,5/2/2024,1.4
User_2231,Male,38,UK,Android,2.1,14,53.35,48,3,4,Trial,0.28,8/22/2024,2.2
User_1857,Male,37,Canada,Android,2,11,44.23,16,1,1,Premium,0.63,5/9/2024,3.4
User_2813,Female,48,India,iOS,1.1,13,41.64,20,8,1,Premium,0.4,3/10/2023,4.5
User_1033,Other,38,India,iOS,1.1,14,10.2,42,8,0,Premium,0.54,3/6/2025,3.7
User_2004,Other,49,Canada,iOS,1.2,13,18.56,5,8,2,Free,0.27,9/25/2023,2.2
User_1787,Other,59,India,iOS,2.1,10,56.48,19,8,2,Premium,0.05,5/9/2023,4.3
User_2691,Male,15,USA,iOS,1,8,37.94,12,6,2,Premium,0.46,2/27/2024,1.3
User_2364,Female,14,India,iOS,2.1,9,48.89,17,0,0,Premium,0.68,5/16/2025,1.9
User_2772,Other,17,UK,Android,1.1,3,21.55,13,1,2,Trial,0.54,10/4/2024,2.3
User_2928,Female,59,Australia,iOS,1,3,53.82,9,4,0,Trial,0.14,2/12/2023,4.9
User_1472,Other,54,India,Android,1.1,12,38.35,23,6,0,Premium,0.63,8/26/2023,3.2
User_1263,Female,49,Germany,iOS,1.1,14,43.39,28,2,1,Trial,0.61,9/22/2023,2.5
User_2145,Male,33,India,Android,1.2,12,50.83,21,8,4,Free,0.81,7/9/2024,1.4
User_2936,Male,46,Canada,Android,1,1,44.5,40,1,3,Free,0.1,10/10/2024,2.5
User_1112,Male,48,Brazil,iOS,1.1,13,16.12,31,8,3,Premium,0.69,5/25/2024,3
User_1051,Other,15,Brazil,iOS,2,10,51.11,47,3,4,Premium,0.11,4/21/2025,2.2
User_1028,Male,62,Brazil,iOS,2.1,11,30.67,23,6,1,Trial,0.8,6/13/2023,3.5
User_1984,Male,28,UK,Android,2,2,47.12,34,8,0,Trial,0.94,1/23/2023,2
User_1843,Female,50,India,Android,1,12,40.28,6,0,1,Trial,0.62,8/5/2023,3.7
User_1665,Female,27,Canada,iOS,1,5,42.17,19,5,0,Free,0.65,10/26/2024,4.1
User_2006,Other,51,Canada,Android,2.1,1,20.92,43,1,2,Trial,0.73,11/26/2024,1.9
User_2607,Other,48,UK,iOS,1,7,34.32,32,1,1,Premium,0.71,5/23/2023,3.9
User_2912,Other,55,Australia,Android,2.1,4,25.6,40,6,3,Free,0,12/21/2024,2
User_2835,Other,42,Australia,iOS,1,7,40.72,24,5,3,Free,0.6,5/16/2023,3.1
User_2739,Female,29,India,Android,1,13,11.35,23,9,1,Free,0.95,9/18/2024,2.5
User_1211,Male,24,UK,Android,2.1,5,34.33,16,8,3,Premium,0.07,6/17/2023,1.7
User_1679,Female,25,Canada,Android,2,13,4.29,34,9,3,Premium,0.22,5/25/2024,4.1
User_1682,Other,32,USA,iOS,2.1,8,7.78,28,1,1,Free,0.09,8/19/2023,3.3
User_2341,Other,37,Brazil,iOS,2,14,33.91,12,8,4,Premium,0.93,10/17/2023,2.8
User_1715,Female,56,Brazil,Android,1.2,2,19.97,32,3,3,Free,0.15,1/12/2024,4.3
User_2600,Female,57,Germany,iOS,1.2,4,49.71,48,9,3,Free,0.98,10/24/2023,4.5
User_1612,Other,39,USA,iOS,2.1,13,4.9,26,2,3,Premium,0.89,12/30/2023,1.6
User_2116,Other,47,Germany,Android,2.1,1,25.55,30,5,3,Premium,0.43,4/7/2024,1.1
User_1081,Other,29,UK,Android,2.1,10,37.24,26,7,4,Trial,0.89,4/29/2023,2.4
User_2175,Female,43,USA,iOS,2.1,1,53.52,43,4,4,Trial,0.68,6/25/2024,4
User_2664,Male,49,Australia,Android,1.2,2,32.3,13,9,2,Free,0.08,7/28/2023,4.7
User_2194,Other,13,Canada,iOS,2,5,22.44,47,9,0,Premium,0.15,1/22/2023,4.6
User_2927,Female,50,Germany,Android,1.1,2,58.88,41,1,4,Trial,0.41,10/11/2024,1.8
User_1997,Other,54,USA,Android,1.2,3,4.6,30,9,1,Trial,0.89,11/25/2023,1.4
User_1557,Female,19,Germany,iOS,1.2,10,33.36,36,2,0,Trial,0.7,7/20/2024,2
User_2859,Other,56,Germany,Android,2.1,14,5,20,1,4,Premium,0.56,10/23/2024,3.2
User_1324,Other,14,Brazil,iOS,2,12,33.22,12,6,3,Free,0.44,3/22/2025,4.5
User_2056,Female,59,Brazil,iOS,1.1,13,11.66,45,0,1,Trial,0.6,6/11/2023,2.6
User_2265,Male,38,India,Android,2.1,3,51.65,13,4,2,Premium,0.95,11/23/2023,4.1
User_2874,Other,38,India,Android,2,7,42.05,19,2,1,Premium,0.78,1/2/2025,4.7
User_2694,Female,15,Canada,Android,1,7,39.6,28,2,0,Trial,0.13,10/21/2023,3.3
User_1760,Female,26,India,iOS,2.1,13,54.66,15,8,1,Premium,0.19,11/22/2023,4.1
User_1771,Other,56,Brazil,iOS,1.2,7,28.32,32,3,1,Trial,0.18,3/11/2025,2.7
User_1442,Female,48,USA,iOS,1.1,1,5.23,30,9,2,Trial,0.84,5/5/2025,2.7
User_2360,Male,30,Brazil,Android,1,13,8.75,13,5,1,Free,0.89,3/24/2023,2.9
User_1258,Other,53,Brazil,iOS,1.2,2,30.16,28,8,1,Trial,0.22,1/19/2025,1.8
User_2366,Male,35,Australia,Android,1.2,12,50.11,17,4,1,Premium,0.42,10/6/2024,1.8
User_1701,Female,17,Brazil,Android,1.2,14,23.25,36,4,1,Trial,0.48,9/21/2023,4.3
User_2810,Female,42,Brazil,iOS,2.1,1,18.75,28,7,0,Trial,0.81,7/4/2024,2.6
User_2094,Female,26,Brazil,iOS,2.1,10,10.71,32,1,1,Free,0.6,8/1/2023,2.4
User_1204,Male,50,UK,Android,1.1,5,11.62,26,8,2,Trial,0.26,1/23/2024,4.5
User_1703,Other,18,Canada,Android,1.1,10,53.64,8,9,3,Trial,0.33,5/22/2025,5
User_1852,Female,37,Brazil,iOS,1.2,11,26.63,8,8,1,Premium,0.8,10/27/2024,4.5
User_1809,Other,51,Brazil,iOS,1,2,47.96,23,2,0,Free,0.08,4/26/2023,2.5
User_1834,Female,41,Brazil,iOS,2.1,2,6.22,24,8,0,Free,0.17,4/6/2023,4.1
User_1505,Female,27,India,Android,1.1,1,26.14,41,6,0,Trial,0.64,5/2/2023,4.7
User_2378,Male,19,UK,Android,2,3,34.33,29,0,2,Free,0.27,3/23/2024,3.7
User_2826,Female,34,Australia,iOS,1,2,11.14,28,5,3,Free,0.41,10/27/2023,4.3
User_2683,Male,27,UK,Android,1,2,54.09,8,5,0,Free,0.75,9/30/2023,4.7
User_1365,Male,40,Australia,iOS,1.2,11,38.08,29,9,1,Trial,0.94,8/13/2024,1.8
User_1814,Female,17,UK,iOS,2.1,3,12.72,43,2,2,Premium,0.55,2/1/2023,3.4
